Date,Username,Komen,Label
9/19/2022 2:41,Kereta Api Indonesia,@viardania Kemudian bila penumpang usia 18 tahun atau lebih wajib mendapatkan vaksin dosis ketiga (booster). Informasi lengkap persyaratan perjalanan KA saat ini silakan cek link berikut https://t.co/Gex6hLrT8U. Trims. |2,1
9/19/2022 2:48,pasti🍀See🍀BIGWIN🍀,Jangan abai vaksinasi Covid-19 buruan lakukan vaksinasi sampai dosis ketiga atau booster karena vaksin booster terbukti meningkatkan daya tahan tubuh terhadap virus covid dpt menangkal penyebaran virus covid-19 dengan varian baru. #TetapPatuhDisiplinProkes Indonesia  Senin https://t.co/b9ZdzaJVnY,1
9/19/2022 4:17,mas dwi sapta asura seLaLu siap kapan saja ?!!!,@yo2thok Siap dunia sekarang normaL tanpa tidak ada virus jahat korona tidak jadi datang waLaupun mereka sudah vaksin booster seLuruh dunia ini agar bebas dari virus jahat dunia agar dunia aman seLamanya di tahun depan 2023 sampai 2030 dan tahun 2040 samp,1
9/19/2022 4:46,ursanemesis 🌻🍓🦋,@nctzenbase Kartu pelajar bisa kok. Untuk anak di bawah usia 14 tahun wajib di dampingi orang tua. Syarat booster hanya berlaku untuk yang berusia diatas 18 tahun. Kalo belum 18 tahun aku kurang paham dia wajib vaksin apa aja. Untuk info lebih lanjut hubu,1
9/19/2022 4:53,blackcat,terlalu mikirin masuk wajib vaksin booster sampe lupa kalo ada ujan dan badai di negara ini https://t.co/bLgZNg99uG,1
9/19/2022 4:54,zidni,Gw abis vaksin booster dan blm makan n minum samsek hehe,1
9/19/2022 7:24,cismen and proud,RT @AZHARFRS: Ini mah ibaratnya nawarin vaksin booster ke keluarga korban KIPI vaksin yang sampe meninggal dunia atau cedera berat wkwkwk h,1
9/19/2022 8:51,nadi.,@ssefnum Tetep dicek pas masuk. Kan sambil nunjukin tiket + ktp. Nanti dari sistem nya bakal tau udh vaksin booster atau belum. Kalau belum ditahan masuk trs suruh tes di stasiunnya,1
9/19/2022 8:54,Adlin,Baru banget kemarin bolak balik antar kota pake kereta. Sekarang ketentuannya udah wajib booster. Kalau masih vaksin 1 atau 2 harus PCR atau rapid test. Di stasiun disediakan kok buat testnya. Nanti di tiketnya ada status vaksin kita dan bakal dicheck pas mau masuk peronnya. https://t.co/6GV9aUZ3I6,1
9/22/2022 2:36,Aldo Mana,@sebarberitacov @catchmeupid @HerawanAriston1 @LaporCovid @riea_mariska86 @saputrananda0 Katanya nunggu 6 bulan dulu dari vaksin ke 2 kalo udah 6 bln baru boleh booster katanya gitu iy kah?  #EndemiCovid #IndonesiaSehatIndonesiaHebat,1
9/22/2022 2:44,ayang,MAU CURHAT jd skrg gw lagi nyari vaksin booster dan sdh menyambangi 3 rs berbeda trs tiga-tiganya pada kosong semua ok gpp tp yg gw sebel itu PEGAWAINY AJJRRRJE nyolot smua apa apaan gwbtanya baik2 pada jawab nyolot ajjrr kek biasa aja woiii,0
9/22/2022 3:34,YassxBW ☀🐰,@prilluvbw Masuk siang ni kak tpi mau ke pms tnya vaksin booster,1
9/22/2022 3:46,Mr. KO,Dan lagi ini banyak orang ngeluh vaksin booster dimana mana sulit. Sedangkan syarat naik kereta api KAI harus sudah booster. Gmana ini solusinya?,1
9/22/2022 5:05,Tiaraa,kemaren habis vaksin booster hari ini pertama dapet trus bersih bersih sekolah sg kebanjiran ah mantap,1
9/22/2022 6:00,Bangun Sanjaya,@contactap2 halo kak mau tanya untuk perjalanan udara domestik apakah wajib vaksin booster? Keluarga saya baru 2x vaksin (belum booster) apakah bisa melampirkan hasil test PCR untuk syarat tambahanya? Terimakasih,1
9/22/2022 6:05,Bangun Sanjaya,@contactap2 Jika belum vaksin booster karena kendala kesehatan gimana kak? Tetap tidak boleh ya?,1
9/22/2022 6:15,Robert D Chaniago,Ngefek sejak vaksin dosis 1 sampe booster gak pernah flu yg sampe umbelen meler badan k.o ato batuk berat (kering/berdahak). Orang rmh flu gak ketularan org rumah batuk juga gak ketularan https://t.co/EoSMtptD48,0
9/23/2022 5:00,Agustia,Kata pemerintah sih pandemi udah mau selesaii tapi kita tetap waspada ya gaiss. Selesai bukan berarti hilanggg jangan lupa vaksin booster untuk meningkatkan imun kitaa. Stay Healty gaiss #menujuakhirpandemi Tetap Jaga Prokes https://t.co/mONZZPDVdi,1
9/25/2022 13:55,Niken,"RT @Outstandjing: Anyway, sebenernya skrg tuh lebih banyak orang yg udah booster atau masih belum ya?   Jangan-jangan belum vaksin yg prime",1
9/25/2022 13:55,Niken,"RT @Outstandjing: Err.. yg belum booster alasannya kenapa yah??  Skrg pilihan vaksin udah semakin banyak, yg udah sertifikasi Halal dari MUI",1
9/25/2022 14:04,Jeraa forger ♡ | #Forever1,"@undipmenfess Harus sesuai anjuran pemerintah nder, 2x vaksin + booster. Ada di FAQ di postingan agak bawah",1
9/25/2022 14:06,BigHitUniverse-Stan,"@Jinkaja83381243 Maap kak kmaren ga kebaca.. kamu tanya pihak applewood deh kak.. kalo blm vaksin booster, alasan yg dinta ada di nomor 4 kan, mungkin kamu bisa ke rs dan minta surat keterangan itu..",1
9/25/2022 14:21,✨🐣,mamaku disaudi malah duluan disuruh vaksin booster sama pemerintah disana dibandingkan disini,1
9/25/2022 15:57,ᴇᴢᴀʙᴀꜱɪᴛ,"vaksin booster tadi padi efeknya kerasa sekarang, pegel bgt cuyy rasanya ni lengan",0
9/25/2022 16:41,Jeffking D.,"Bener sih ini, saya dan teman teman baik saya sudah vaksin booster kedua, sering banget masuk rumah sakit.  Ohiya lupa kami kan dokter rsud https://t.co/0s8ByplgZh",1
9/25/2022 16:53,no name,"@PutraMinangGuci Orang orang udah pada booster, lu masih aja bahas sales vaksin bang bang..",1
9/25/2022 17:00,𝗮𝗱𝗶𝘁𝘆𝗮,"@worksfess masih, terus pake duckbill ga boleh, kalo wfo wajib vaksin booster",1
9/25/2022 17:55,Patong Leyong,"@drpriono1 @KemenkesRI @BPOM_RI Dulu dorong2 orang utk vaksin, booster dah kaya psikopat... Nyinyirin yg ga mau vaksin lah, skrg melempem kaya ayam sayur.",0
9/25/2022 22:36,dengingDengung,"@Reborn21s Kabar baiknya cuma sedikit dokter yang vaksin, kabar buruknya kebanyakan rakyat miskin yang dapet booster.. Yaaah.. Ngurangin jumlah penduduk miskin laaah",0
9/27/2022 0:40,BANJARBASE,mau vaksin booster nih ke puskesmas saja kah atau ditempat lain?,1
9/27/2022 0:57,"Chagiya / Open CV Koin shopee,saldo bonus,non prem",Setelah vaksin booster ko jadi gampang batuk-_,0
9/27/2022 1:19,Malikkondang7,@abdurarsyad perlu vaksin booster gak?,1
9/27/2022 1:30,Muhammad Feza || ꦩꦸꦲꦩ꧀ꦩꦢ꧀‌ ꦥ꦳ꦺꦗ꦳,"Dari awal, gw juga tetap mengandalkan imun tubuh buat menangkal COVID  Trus kenapa gw juga vaksin, bahkan sampai booster  Ya karena mempermudah hidup aja  Karena kemana-mana harus udah vaksin  Dari vaksin pertama sampai booster itu juga gw last minute alias dientar-entarin https://t.co/jDkq4NFlV7",1
9/27/2022 1:35,Zydan,"Vaksin booster di jkt dimana dah, abis smua inih",1
9/27/2022 2:36,RipublikRiweuh,Sebagian rakyatnya cuma kebagian vaksin dan booster yang katanya gratis padahal isinya vaksin...? :) https://t.co/AwrUhPu894,1
9/27/2022 2:43,Azhar M. Faris,Side effect biasa lu bilang? Jadi lu dgn polosnya masih menganggap klo efek habis vaksin cuma lapar sama pegel doang? Padahal netizen laen banyak yg ngasih testimoni bernada penyesalan sehabis ngambil booster vaksin covid,0
9/27/2022 2:48,abisha (0/180) | puasa ngepull,"wkwk gw baru baca ada mas mas anti vaksin dan gajadi nikah karena beda prinsip. jujur ane yg kena copit abis booster 3x ngerasa kebantu banget sih, gejalanya gak separah itu. Luck kalo dia belom vaksin dan gejalanya gak parah.",1
9/27/2022 2:55,UB MENFESS | DILARANG JUALAN,"braw! aku rencana jumat mau booster, kira2 di mana ya yang ada vaksin booster??",1
9/27/2022 3:22,Contact Center AP II,"@denbagusaji_79 Bagi dewasa, jika belum vaksin booster maka tidak diperkenankan melakukan penerbangan. Bagi anak usia 6 thn jika belum vaksinasi dosis kedua maka tidak diperkenankan melakukan penerbangan. Tks. -Yuri",1
9/27/2022 3:28,Live Project 14-16 Okt 📌,ndes puskesmas dkt rumahku udh nggak nyediain vaksin booster. di victori udh penuh. kemana lg ya?,1
9/27/2022 3:29,c,"Vaksin tanpa suntik ready ya trusted Ready dosis 1 , 2 dan booster #vaksin https://t.co/PKSQz5TeeA",1
9/27/2022 3:48,Azhar M. Faris,@ifoz_ndomboz @neohistoria_id Makin banyak booster makin sip selain itu ningkatin kemampuan reproduksi juga katanya. Makanya dah kita mah support aja vaccine lovers disuntik vaksin sebanyak-banyaknya.,1
9/27/2022 4:23,kayes,konsumsi obat sebelum vaksin booster boleh ga si?,1
9/27/2022 4:34,aas,vaksin booster susah bgt harus pake orang dalam huft,0
9/27/2022 4:36,ana,"pernyataanya kayak orang bodoh sih, jadi saya kira gitu. knp nanya anak? apa harus punya anak dulu? vaksin wajib emang harus lengkap dan ada beberapa booster juga.",0
9/27/2022 4:49,es batu,gesss minum obat sebelum vaksin booster boleh tidak?,1
9/27/2022 4:50,Daikudo Lupin,"Okey minggu ini udah bisa vaksin booster , jadi sudah bisa naik kereta kalau jarak jauh hehehe naik bus bikin bengkak",1
9/27/2022 4:52,I am well and good,Sudah banget nyari gerai vaksin booster,0
9/27/2022 4:57,penjelajah langit.,efek positive concert skala gedhe = orang-orang vaksin booster,1
9/27/2022 4:58,Daikudo Lupin,Hahaha saya siap kok jadi asisten kamu Nunggu vaksin booster dulu minggu ini + dapat notifikasi disuruh mangkat ning solo C740,1
9/27/2022 5:05,E. close.,"Vaksin 4 kali, yg 3 awal aman-aman aja tapi pas kemarin booster langsung meriang. Nikmat.",0
9/27/2022 5:10,june,@newkiminji jgn lupa vaksin booster,1
9/27/2022 5:11,Azhar M. Faris,"@ren2ja @kalavanya @neohistoria_id Ngotot amat sih vaksin warrior, udah booster dulu sana wkwkwkwk",1
9/27/2022 5:35,라스,"@k052519 Temen gw pernah kena cvd sebulan, itupun sebelum vaksin 2 booster...",1
9/27/2022 5:40,ℭάŗα❧,"ini gmana knapa vaksin booster nya kosong sii, mana dah di wa bagian HR :(",1
9/27/2022 5:55,Mickey Harada," Vaksin 1 & 2 aman, booster 3 hari tepar teh",1
9/27/2022 5:56,Oyong Kota Bebek,"Elu juga ntar ubanan, bahkan berbau bangke. Gw udah lama disuntik vaksin dan baik aja, bahkan booster pun. Gw pernah 1 mobil sama ponakan yg ternyata positif eh gw nya negatif kok.",1
9/27/2022 6:07,RYAN REGIATNA,Awak nge-drop lagi.. apakah ini efek dari vaksin dan booster selama ini? Banyak banget temen-temen gue tumbang juga.,0
9/27/2022 6:07,🍀,"@fallinfavo @moanamenfess iya kak vaksin booster, tapi kalo belum bs diganti sama pcr",1
9/27/2022 6:29,second acc,"@dkksemarang min, vaksin booster di rumah dinas walkot masih tersedia ga yaa?",1
9/27/2022 6:35,BismillahDapetGAdariBlibli,@BlibliCare Minn yg umur 18 itu harus bgt vaksin booster?,1
9/27/2022 6:40,xndy,info vaksin booster daerah Depok / Jakarta / Bogor dong ,1
9/27/2022 6:42,Y-tt 🇮🇩Vaccinated Sinovac 2x + booster Pfeizer💉, Gw malah bngga bgttz udh di vaksin 3x Malah mau booster ke-2 Gppaaa berbayar jg.. Org goblok biar pd mati ajah mngurangi populasi peradaban spy ga,0
9/27/2022 6:50,BismillahDapetGAdariBlibli,@BlibliCare Kalau belum vaksin booster dilarang masuk?,1
9/27/2022 6:54,UGM_FESS,Ugm_fess lurrrrr ada yg punya info vaksin booster gaaa,1
9/27/2022 6:58,Yanto Sudrajat ™,"Covid-19 masih mengancam, masyarakat diminta disiplin protokol kesehatan hingga vaksin Booster. https://t.co/762B3X5piF",1
9/27/2022 7:00,BASE ON: TOLONG BACA RULES!!,Jog info vaksin booster di magelang juga gapapa,1
9/27/2022 7:01,Yanto Sudrajat ™,Ayo kita laksanakan vaksin vaksin Booster bermanfaat bagi kesehatan kita. https://t.co/4UkUZJV1y7,1
9/27/2022 7:40,Deya,"Gajadi ngantuk, panik cari info vaksin booster",1
9/27/2022 7:50,Majoriti,"Kalau booster lainlah, ni suntikan kedua...#majoriti #vaksincovid19#silapvaksin https://t.co/Bykn6xFF9X",1
9/27/2022 7:52,masatho thomas,@neohistoria_id Trus gimana yang udah vaksin dosis 3 + booster masih di tinggal nikah?,1
9/27/2022 7:56,LIVE PROJECT 14-16 OKT📌,dips!info vaksin booster smrg,1
9/27/2022 7:57,Er ✨,Maju kamu mileapo. aku udah vaksin booster,1
9/27/2022 8:03,rud. — opress top up games & pulsa,butuh sertif booster untuk keperluan perjalanan? @nluckycat solusinya jasa joki vaksin 1 sampai booster ter-aman & terpercayablm pernah vaksin? bisa langsung full dosis tanpa menunggu lama #zonauang #zonajajan #zonauang order via dm or https://t.co/IkYqOLeRhn https://t.co/KBG6MYDPqz,1
9/27/2022 8:03,LIVE PROJECT 14-16 OKT📌,-dips! naik bis smrg-jkt wajib vaksin booster atau masih bisa sebatas 2 dosis?,1
9/27/2022 8:12,Ziyadu Rizqi,RT @UGM_FESS: Ugm_fess lurrrrr ada yg punya info vaksin booster gaaa,1
9/27/2022 8:14,Polres Tabanan,"Ayo Vaksin Covid-19, bagi masyarakat yang belum vaksinasi Covid-19 dosis 1, 2 dan 3 ( Booster ), dapat mengikuti vaksinasi pada hari Kamis & Jumat, tanggal 13 & 14 Oktober 2022, pkl. 08.30 Wita s.d. selesai, bertempat di Poliklinik Polres Tabanan, jenis vaksin Pfizer https://t.co/WfXr2T3w5Q",1
9/27/2022 8:22,Ira  Winarso,"@KemenkesRI mohon info untuk booster vaksin Moderna di area Jabodetabek, makasih.",1
9/27/2022 8:28,noona,"selamat sore admin. Untuk info vaksin booster bandung di mana aja ya? Mohon infonya,terima kasih",1
9/27/2022 8:30,Drey 🌙✨,"RS tempat w koas juga kehabisan. Nyari nyari adanya booster sinovac, lah gue aja vaksin 1 sama 2 pake AZ",1
9/27/2022 8:40,Ira  Winarso,"Mohon info vaksin booster Moderna bulan September, makasih.",1
9/27/2022 8:41,Ira  Winarso,"Mohon info lokasi booster vaksin Moderna sekitar Depok di bulan September 2022, makasih.",1
9/27/2022 9:00,🌙,normal gak abis vaksin booster tapi sakit nya sampe 4 hari?,1
9/27/2022 9:00,evelynmartha,@infomalang info vaksin booster di malang donk,1
9/27/2022 9:07,LIVE PROJECT 14-16 OKT📌,dips!rsnd masih melayani vaksin booster ga ya? buat besok,1
9/27/2022 9:11,Banyoe Biroe💫,"Syetan itu makan bakwan 7 ngakunya 3 sementara Iblis berupa tulisan propaganda misalnya ""kawasan ini wajib vaksin dan booster""",1
9/27/2022 9:12,Emak2 pecinta pete,info vaksin undip,1
9/27/2022 9:14,cilaaa,"jadi aku baru vaksin 2 kali, atau ada info booster di daerah depok atau jaksel? ",1
9/27/2022 9:36,thea ananta,"@contactap2 halo kak, untuk vaksin booster di bandara Husein apakah masih belum tersedia kak? Terimakasih",1
9/27/2022 9:41,Shintya ANYA Maharani—Bing,YaaAllah ketiduran di TJ grgr abis vaksin booster,1
9/27/2022 9:52,Ay♡,Padahal besok vaksin booster. Tp badan ga enak gini,1
9/27/2022 9:57,𝐍𝐀𝐍𝐀.,nder obat sakit abis vaksin apa ya gue abis booster jd sakit tapi ga dikasi obat sama dokternya tadi apa emg gt si??,1
9/27/2022 10:08,Bañk $yams,Serakah banget vaksin booster https://t.co/sxmqDtCgav,1
9/27/2022 10:11,KARLOS SANTONO🙊,Editan tingkat super dewa. Padahal itu serifikat vaksin ke 3 booster yg diedit jadi mirip ijazah. Begitu sempurna,1
9/27/2022 10:24,dinda,"@contactap2 kalau untuk anak usia 17 tahun kan booster blm ada ya min, itu apa perlu pcr juga? atau cukup vaksin kedua?",1
9/27/2022 10:39,Garuda Indonesia,@SakuraMayang Kami sampaikan bagi penumpang berusia di atas 18 tahun perlu melampirkan sertifikat vaksin dosis tiga (booster) untuk melakukan penerbangan domestik. Terima kasih. - Kevin,1
9/27/2022 10:39,dewᗢ,Eh ya vaksin 3 itu booster maaf wkwk,1
9/27/2022 10:45,phn🧸| (becca's m̶a̶m̶i̶ 🍯),"Jennie sama Becky maju lu sini satu"" klo berani gw gatakut gw udh vaksin booster ",1
9/27/2022 10:46,LIVE PROJECT 14-16 OKT📌,dips!Kalo mau vaksin booster di deket undip tuh dimana ya?,1
9/27/2022 11:00,abeell,WOY gue baru inget blm vaksin booster HEEEYYYY,1
9/27/2022 11:09,Niken Meidiana,"@mulkanjabariyan @ipul_ipulll @neohistoria_id hadehh..globalis,korporasi..arab saudi minta semua yg mau umroh dan haji sdh booster 3x buat ngelindungin jamaah,utsmani dulu taun 1800an akhir jg udh ngeluarin ketentuan vaksin buat rakyatnya,jd pada kafir kh",0
9/27/2022 11:21,meng 🐈‍⬛ free tag,jasa joki vaksin 1 sampe booster terpercaya langsung aja dm ke @nluckycat tembus peduli lindungi\n#zonauang #zonaba #Zonajajan,1
9/27/2022 12:09,ina 🪶,vaksin booster anjing bikin sakit,0
9/27/2022 12:12,อิรฟาน,Gue mau vaksin booster tp takut,1
9/27/2022 12:19,Cicha,"Di rumah ini, yang sudah booster baru adik gw. Bokap belum ada rencana. Nyokap gak vaksin krn komorbid. Gw mau booster eh gak enak body. Akibatnya, Celine ngomel-ngomel karena gak bisa ngemol",1
9/27/2022 12:20,Republika.co.id,Stok vaksin tersebut kini mengalami kekosongan di berbagai pusat layanan kesehatan.  https://t.co/VJ3wwZGtxR,1
9/27/2022 12:20,betterlife🦋,@kabarpenumpang Syarat wajib flight ga hanya vaksin booster. Tapi berakal juga ygy,1
9/27/2022 12:23,Patamon,"Tahun kemaren, karyawan outsourcing wajib vaksin dua dosis kalau mau perpanjang kontrak.\nTahun ini, wajib vaksin booster kalau mau perpanjang kontrak.\nSungguh sulit hidup di era ini. Sulit bagi jiwa2 yg tidak mau nurut otoritas.",1
9/27/2022 12:28,adit pecinta Habaib 🇯🇴,Wajib vaksin booster untuk menghindari penularan virus covid-19,1
9/27/2022 12:46,Jak (IG: @hirzq),@elystra Harusnya sih buat dua-duanya (belum vaksin dan belum booster). Syaratnya mesti vaksin 3x soalnya.,1
9/27/2022 12:55,Medan Fess,"Hari ini msh bisa vaksin booster gak ya wak, infonya dongs boleh tau?",1
9/27/2022 13:07,IPUL,@mulkanjabariyan @shyniken @neohistoria_id Ya emang saya sudah vaksin sampai ke booster malah. Dan saya juga ga ada mengalami keanehan dalam diri saya. Apalagi sampai jadi Titan,1
9/27/2022 13:09,Angela曾。csd tag 📌,"@prettypurply Coba cek tempat"" ini dengg https://t.co/PTtyhKsi5g",1
9/27/2022 13:29,kety,sekarang naik kereta antar kota wajib bgt vaksin 3/booster ya? gbs gt vaksin 2 aja trs nanti tes antigen kek dulu?,1
9/27/2022 13:31,fatimah syeridefalian,"Mau tanya dong. Apa kalian ada yg tau lokasi vaksin booster untuk wilayah jaksel, kalo ada yg tau bisa info yaa..\nUdh coba cari sekitaran jaksel udh ga ada vaksin booster :)",1
9/27/2022 13:32,fita🌸,"Yahhh aku ngga tau infonya, kalo kampusku blom ngadain booster. Nanti kalo ada info vaksin kabarin dong kak",1
9/27/2022 13:33,BASE ON: TOLONG BACA RULES!!,Jog info tempat vaksin booster dong dari kemaren nyari di RS sama puskesmas pada abis,1
9/27/2022 13:34,dita juwita,Udah ampir setahun lalu vaksin ke 2 baru hari ini booster,1
9/27/2022 13:39,-,"Baru sempet vaksin booster pagi tadi, dilanjut kuliah sampe sore skrng demi ampun lengan sakittttttt bgt kek cuman ketindih selimut aja sakit",0
9/27/2022 13:40,MOJOKERTO FESS,info vaksin booster sby ,1
9/27/2022 13:42,Mandalorian,"Kalau vaksin kedua wajib swab nder, kecuali kalau udah booster ga perlu swab",1
9/27/2022 13:45,drblack,"Kok karyawannya sampe booster sgl,, karyawanku kalo sampe vaksin ku pecat",1
9/27/2022 14:10,Atidya Aire,@divovirgosa @wat_sa1981 Hantunya uda vaksin booster bg,1
9/27/2022 15:06,Starlight Peanuts,@txtdrpemerintah ini nih pada gatau emang vaksin booster dibikin dari sample darah siapa. Makanya beliau mah ga perlu di booster,1
9/27/2022 15:09,🏆van🎉unlimitedtag🧲,"Twitterpicker juga , aku dh vaksin booster kok, yuk di pick",1
9/27/2022 15:24,Anon Fans,"@Semestabersabd2 @ketekbuluwangi Bahkan saya sudah berusaha ambil beberapa ss dari cuitan abang untuk di perlihatkan ke atasannya agar atasannya bisa berfikir untuk tidak memaksakan vaksin booster kepada istri, tapi mereka tetap tidak peduli https://t.co/",1
9/27/2022 15:28,decalcomaniwhat,"@tanyakanrl Belom ih padahal imunisasi lengkap, vaksin kopid+booster :(",1
9/27/2022 15:33,Arzik,Kalo misal masih penasaran bisa tanya langsung sama dokter soalnya saya sendiri emang belum booster dan saat 2 kali vaksin itu juga gak terlalu merasakan efek sampingnya mungkin karena Alhamdulillah di kasih immune tubuh yang kuat karena emang,1
9/27/2022 15:40,ririririri,RT @widyagenta: @keshiaAT @oxfara Waktu vaksin booster ditanya juga udah menikah apa belum. Lagi hamil apa engga. ,1
9/27/2022 15:55,Anon Fans,vaksin booster apa anjing,0
9/27/2022 16:01,lovemyself,Info vaksin booster di karawang dong buat besok,1
9/27/2022 17:39,Naf 🥨 | freetag,Masih mencari vaksin booster,1
9/27/2022 22:48,Malik Gaskara,"@virtuaIbase Kasih pukis yang super banyak, saya juga masih avail untuk weekend di bulan ini. Kalau tertarik bisa intip dulu https://t.co/bcUua47hNi dan hubungi https://t.co/c8JV507DBL buat bookingnya. Btw, virus Malik kebal vaksin booster hahaha, so, see",1
9/27/2022 22:53,Mariah,"Hai, ayang yg baru vaksin booster. Gemes amat kaya di tlp terus dia ngadu sakit abis di vaksin . Iaaaaaannnn beneran bikin gila ini mah sampe gigit bantal ini aku https://t.co/VnaGb0QtpE",1
9/27/2022 23:00,Zoya,langsung demam habis vaksin booster,0
9/27/2022 23:00,Anggrek,anjing sakit banget vaksin booster,0
9/27/2022 23:00,ChenJoe,vaksin booster di jaksel dong,1
9/27/2022 23:00,GarinNababa,jaga diri baik-baik yuk vaksin booster teman-teman,1
9/27/2022 23:00,RoroSemi,gue abis vaksin booster di polres tapi ga ada rasa apapun,1
9/27/2022 23:00,Baiklah,Vaksin booster memberikan kekebalan bagi tubuh kita,1
9/27/2022 23:00,Rusmady,Cepat vaksin booster biar lebih aman kemana-mana,1
9/27/2022 23:00,DeenaMartha,Vaksin booster wajib untuk warga Indonesia,1
9/27/2022 23:00,Kenanga,"Prokes iya, vaksin booster iya. Lengkap sudah.",1
9/27/2022 23:00,AryaGading,Vaksin booster daerah banyumanik dong,1
9/27/2022 23:00,RubbyArmo,"Covid selalu bermutasi lho gaes, jangan lupa tetap protokol kesehatan walau sudah vaksin booster",1
9/27/2022 23:00,CempakaNaswa,Vaksin booster di depok info,1
9/27/2022 23:00,Sukino,"Cuci tangan guys, vaksin booster jangan lupa",1
9/27/2022 23:00,TaliPutri,"Jaga diri, selalu terapkan 5M dan juga vaksin booster",1
9/27/2022 23:00,Fauzan,Belum pada sadar efek positif dari vaksin booster,1
9/27/2022 23:00,Lila,"Booster dan Prokes adalah dua kunci tak terpisahkan. Sebab faktanya, potensi kenaikan kasus masih tetap ada, jika vaksin booster tidak dibarengi dengan disiplin protokol kesehatan \n#ProkesTangkalCovid https://t.co/1y07JiDsg9",1
9/27/2022 23:00,Asssskhaa,Vaksin booster penting banget jangan lupa,1
9/27/2022 23:01,Asssskhaa,Yuk vaksin booster biar semua aman,1
9/27/2022 23:02,M01, Jangan lengah ttp waspada selalu patuhi Prokes dan ikut vaksinasi ya kawan.,1
9/28/2022 0:14,dita juwita,"Vaksin pertama demam naik turun seminggu, vaksin kedua cuma pegal-pegal aja, pas booster badan demam dan pegal-pegal ga enak huf",0
9/28/2022 0:19,Chas.50,Blm booster dilarang melakukan perjalanan. Tp mau vaksin susah bener. Piye toh ente @KemenkesRI,1
9/28/2022 0:45,zia🧕🏼,@jembermfs Wajib vaksin booster nder,1
9/28/2022 0:51,•﹏•,polsek coba soalnya waktu itu gw niatnya bikin skck ternyata lgi ada vaksin booster jdi sekalian,1
9/28/2022 0:59,minee🍓,"Vaksin 1,2, booster udah semuaa eh ada aja nambah lagi vaksin,sekalian 2 lagi vaksin nya",1
9/28/2022 1:04,Anak hutan.,@detikcom Hebat Opung udah 5 kali vaksin Booster gimana rasanya Pung??,1
9/28/2022 1:11,Cell,gila kipinya vaksin booster bikin sakit,0
9/28/2022 1:11,sariypriatna,"@brobrosoe @xgalileox Maaf mau tanya ini di royal mana ya maksudnya , soalnya sama saya juga mau vaksin booster",1
9/28/2022 1:16,BOGOR MENFESS⚫,Info vaksin booster dong guys [bgr],1
9/28/2022 1:23,astrid,"gess serius nanya, kan misal ni udh vaksin booster trs di peduli lindungi belum keluar sertif nya tapi bawa kertas nya itu loh bisa masuk venue ga ya wkwk",1
9/28/2022 1:33,Satria Miftah Fauzan,RT @bogorfess_: Info vaksin booster dong guys [bgr],1
9/28/2022 1:45,sky.,@Pkm_Sukadami min maaf untuk vaksin booster masih tersedia tidak ya?,1
9/28/2022 1:45,SUKABUMI FESS,"Smi punten gais, info vaksin booster yang buka hari ini dimana ya? Tia",1
9/28/2022 1:54,💙,@HumasMetroBks Apakah di polres masih menyediakan vaksin booster?,1
9/28/2022 2:07,kukuruyuk,"@convomf Temenku rutin sebulan sekali sakit, ini dia ngrasa begini setelah vaksin booster jadi gampang sakit malah",0
9/28/2022 2:30,SUNDAFESS • OPEN PP,"Daks, minta info tempat vaksin booster daerah bandung dong, kalo ada daerah bandung timur atau kabupaten",1
9/28/2022 2:38,chocokejuu,info vaksin booster daerah sleman gess\n#vaksinbooster,1
9/28/2022 2:42,riz,@rumahsakit_ui untuk vaksin booster apakah masih ada layanan di RS UI min? soalnya cek di website tidak ada jadwal terus?,1
9/28/2022 2:53,Mitch,Hari ini baru mau vaksin booster 2 (nakes) soalnya kapan lalu waktu ada kesempatan sempet ga enak badan dan waktu udah sembuh pun jadwal jaga rumah sakit padet banget.,1
9/28/2022 2:53,❄❄,Info vaksin booster yg bisa tiap hari dong min. Terimakasih @txtdrpoge @txtdrbekasi,1
9/28/2022 3:00,ASUVENTURE,@PRFMnews info vaksin booster bandung dong saya udh ke 2 puskesmas bilang stocknya abis.,1
9/28/2022 3:02,RamboMikami,booster yuk,1
9/28/2022 3:17,aa,info vaksin booster dong daerah jaktim dn sekitarnya,1
9/28/2022 3:18,Zeline Patricia🇮🇩,Simak cek tiket dan jadwal vaksin booster di pedulilindungi\n.\n#EndemiCovid\n#IndonesiaSehatIndonesiaHebat\n#BeritaCovid\n#PPKM https://t.co/J9If5TW79t,1
9/28/2022 3:20,kasih tau gak ya,"@jogjamnfs Yg kereta jarak jauh wajib booster/ vaksin 3, sedangkan kereta lokal hanya vaksin 2.",1
9/28/2022 3:29,OPREC? CEK PINNED,plns info vaksin booster area Tembalang-banyumanik,1
9/28/2022 3:29,A y u,Nah udah gaaada alesan lagi kan males/bete gunain masker pas udah make up? karna harus diinget ya guys covid itu masih ada. Ga cuma protect dengan gunain masker TAPIIII kita juga musti full vaksin sampe booster.,1
9/28/2022 3:36,bil,maju lo mewgulf gue udah vaksin booster,1
9/28/2022 3:37,ini 🤖 kucing,Kucing lemes abis vaksin dan booster tuh wajar kah,1
9/28/2022 3:39,MEWAL⁸☀️🌻,gue udah vaksin,1
